movieId,tmdbId,title,release_date,genres,overview,popularity,runtime,tagline,vote_average,vote_count,original_language,backdrop_path,poster_path,keywords
139327.0,276729.0,Heaven Adores You,2014.0,Documentary|Music,"Heaven Adores You is an intimate, meditative inquiry into the life and music of Elliott Smith. By threading the music of Elliott Smith through the dense, yet often isolating landscapes of the three major cities he lived in -- Portland, New York City, Los Angeles -- Heaven Adores You presents a visual journey and an earnest review of the singer's prolific songwriting and the impact it continues to have on fans, friends, and fellow musicians.",3.633,104.0,,7.0,22.0,en,,/5M4Owu4Z9GjToJhUUz1nqhRkpTC.jpg,
139367.0,339709.0,My Trip Back to the Dark Side,2014.0,Crime|Thriller,"Shawn Stone is having a bad day. The funding for his film project is not there, his personal life is in shambles, he's out of time and money. He sees only one way to solve his problems - he must turn to the dark side and ask the King of Porn for some cash",3.312,94.0,,4.2,5.0,en,,/hjwvGfIf92cQdqwCZLmQJycbmIX.jpg,
139419.0,347968.0,One Minute Time Machine,2014.0,Mystery|Comedy|Romance,"Every time the beautiful Regina rejects his advances, James pushes a red button and tries again, all the while unaware of the reality and consequences of his actions.",2.803,6.0,It's about him. It's about her. It's about time.,7.5,56.0,en,,/2JQUM8bNjGFlwilokqmZ0AvvsY4.jpg,k4379|k9673
139523.0,302348.0,Allies,2014.0,Action|War,"August 1944 two months after D-Day, the Allies are advancing across France. A team of British and American commandos are dropped behind enemy lines on a secret mission to ambush a German Officer and steal maps charting the location of the enemy artillery along the front line.",4.04,90.0,United We Stand,5.3,25.0,en,/2EEt2QQvdXBF1zPq6rcz3LWu8jF.jpg,/oIdmOkEkLqwNgaHnhzt723WZmld.jpg,
139539.0,241071.0,Brightest Star,2014.0,Comedy|Drama|Romance,A recent college graduate sets out to win back the girl of his dreams.,3.265,80.0,,4.0,15.0,en,/i47OnMHp1wuwROe6WD7lrCorW4u.jpg,/4YpVVVdLmL8ZxM7JxcyQehP5gqa.jpg,
139559.0,294222.0,Mantervention,2014.0,Romance|Comedy,"Spencer turns to his best friend who's planned an unorthodox ""mantervention"" filled with debauchery to convert him from hopeless romantic to forever player, and in the process they discover that being in love is not so bad after all.",3.729,99.0,Get over the ex... and #ontothenext.,5.4,18.0,en,/v9rCZr7Vg9PIGAF71E2MQe3rU9o.jpg,/oNGtC9TFOidg1bIbxgp3DEZGXYb.jpg,
139598.0,292795.0,Yellowbird O Pequeno Herói,2014.0,Animação|Família|Comédia,"Um pequenino passarinho órfão que nunca saiu de seu ninho. Tímido, desajeitado e semnenhuma confiança, ele se torna inesperadamente o líder de um bando que migra para a África. Junte-se aele e seus novos amigos em uma aventura cheia de descobertas e surpresa",2.648,90.0,,5.1,43.0,en,/jX3znDlm8oZSOIdpIwmIc32jDib.jpg,/ybLFOQnd5kqZlFfLvFkmG3LDTAQ.jpg,
139600.0,266047.0,Snow in Paradise,2014.0,Thriller,Hard-hitting character study that's based on the real story of one man's journey to control his violence through religion. It takes us from the blood soaked East End of London to the world of the Islamic whirling dervishes.,2.366,88.0,,4.5,14.0,en,/vsWSChMfNuUqmynT4r71wIeQsJI.jpg,/r6Rw6bJrcjNQYKWfsNt6f1Myw6M.jpg,
139602.0,278837.0,I Am Steve McQueen,2014.0,Documentary,"""I Am Steve McQueen"" tells the incredible life story of this legendary actor, racer, and cultural icon. Extensive interviews, movie clips, archival footage and sound bites chronicle his extraordinary career while focusing on the correlation between his on-screen and off-screen experiences. Narrated by Robert Downey Jr.",4.183,90.0,King Of Cool,5.8,29.0,en,/9h8C4f3L2kn7Z6d8zcA3VT9fBgO.jpg,/hw1fZe5lZhDcvNk2VGW4nMIJsuv.jpg,
139606.0,258614.0,Pantani: The Accidental Death of a Cyclist,2014.0,Documentary,"In 1998 Marco Pantani, the most flamboyant and popular cyclist of his era, won both the Tour de France and Giro d'Italia, a titanic feat of physical and mental endurance that no rider has repeated since. He was a hero to millions, the saviour of cycling following the doping scandals which threatened to destroy the sport. However, less than six years later, aged just 34, he died alone, in a cheap hotel room, from acute cocaine poisoning. He had been an addict for five years. This is the story of the tragic battles fought by the most important Italian cyclist of his generation; man verses mountain, athlete verses addiction, Marco Pantani verses himself.",3.318,96.0,Every man has his own mountain to climb,6.7,25.0,en,,/zDBzf0XmjKGOSVH2RVA4pvItmeV.jpg,
139608.0,284286.0,Assumindo a  Direção,2014.0,Comédia|Drama|Romance,"A escritora Wendy (Patricia Clarkson) é deixada pelo marido, Ted (Jake Weber) inesperadamente. Ela se sente muito triste, mas deseja combater esse sentimento se tornando indepente. Como ela vive em Nova York, e sua filha, Tasha (Grace Gummer), estuda em Vermont, ela quer aprender a dirigir para visitá-la. Seu instrutor, Darwan (Ben Kingsley) é muito paciente e cuidado, o que faz com que eles se aproximem e Wendy se sinta a vontade para contar seus problemas.Eles passam a ter um relacionamento muito afetuoso.",5.293,105.0,,6.1,156.0,en,/qlyMYhSdh63An9g6nrQ5bN1fizC.jpg,/1znJsNkYQTpU28uAcTjWNX1qhTh.jpg,
139632.0,244776.0,The Sleepwalker,2014.0,Drama,"A young couple, Kaia and Andrew, are renovating Kaia's secluded family estate. Their lives are violently disrupted upon the unexpected arrival of Kaia's sister, Christine, and her fiancé, Ira.",2.933,92.0,,4.0,12.0,en,/yHKquuEKnT3L2FgafiVFQZV87Yc.jpg,/i5mgkZcs8l1fGjUQx2Vk6sDw67h.jpg,
139707.0,336118.0,Down Here,2014.0,Mystery|Crime|Drama,"When an alcoholic detective fights to find a murderer targeting street workers in Vancouver's Downtown Eastside, he struggles to escape the haunting memories of his past and unexpectedly finds solace within the fragile community he endeavours to protect.",1.33,89.0,Secrecy. Hope. Ruin.,5.3,4.0,en,/yJ6obyqnDYq9TmssHYHAyMGZl2Q.jpg,/aGjSIPpdmVVGYVMM0NtiF8vgGej.jpg,
139717.0,346592.0,10 Cent Pistol,2014.0,Ação|Crime|Thriller,"Depois que um plano arriscado dá completamente errado, dois irmãos criminosos se envolvem em um trabalho perigoso no submundo de Los Angeles para recuperar o que é deles.",3.487,91.0,,5.7,10.0,en,/f8oKvYve2XcRKUxP7ep3JenjzRc.jpg,/eLxk3fmxtfxRCMavwdxP4R6BRzs.jpg,k15009
139719.0,260677.0,Todd Barry: The Crowd Work Tour,2014.0,Comedy,"A Todd Barry show consists of two things: amazing jokes and amazing crowd work. In September 2013, he went on a tour without the amazing jokes and did entire shows of riffing and bantering with the audience. Filmed in seven west coast cities, “Todd Barry: The Crowd Work Tour” was directed by Lance Bangs and produced by Louis CK.",2.916,70.0,,7.1,17.0,en,/97BohUEEV4trObO9r34MXkUvCtn.jpg,/5L2uPJ05M0eAYHVFBaI9YHJC6Hv.jpg,k9716
139721.0,278236.0,X+Y,2014.0,Drama,"Prodígio da matemática, o jovem Nathan luta com as pessoas, mas encontra conforto nos números. Quando Nathan ganha um lugar na Olimpíada de Matemática, ele desenvolve sentimentos estranhos pela bela chinesa Zhang Mei. Em última análise, esta é a viagem de Nathan para descobrir a experiência insondável do primeiro amor.",8.333,111.0,Existe uma fórmula para o amor?,6.7,441.0,en,/xPo3y1Z9BObabWR3tZ0ElKqy15r.jpg,/jYkfSWb9rlTTzvLclCuJwm48kbl.jpg,
139723.0,300467.0,Dark Was the Night,2014.0,Horror|Thriller,"An evil is unleashed in a small town when a logging company sets up shop in the neighboring woods. Isolated and threatened, a mysterious force hidden within the trees outside the small town of Maiden Woods, strikes fear in the townspeople as Sheriff Paul Shields attempts to overcome the demons of his past while protecting those that he loves.",8.077,97.0,Evil's Roots Run Deep,5.6,187.0,en,/8111id3VJF3nKZ5z3Rf1Pca3OvY.jpg,/eLJPuZltlAJ9E4OTGYLYh5LDjsB.jpg,
139745.0,291423.0,Wheels,2014.0,Drama,Two suicidal paraplegic junkies hustle their way through the city streets trying to find a reason to live.,2.03,115.0,,6.8,20.0,en,/xTO8J8MAKhNyBlgKsWnG6gysfn7.jpg,/7FQkRsZaF5LYRaRlpiGEbhwOgJ4.jpg,
139747.0,283350.0,Antes do Adeus,2014.0,Drama|Romance|Comédia,"Brooke (Alice Eve) é uma jovem que está correndo para tentar pegar o trem em direção à Boston, mas ela acaba se atrasando após ser assaltada. Sem dinheiro ou amigos, ela está perdida na noite de Nova York. Até que ela conhece, por acaso, o trompetista Nick (Chris Evans). A dupla começa a passear em torno da cidade e cresce um forte sentimento entre eles.",9.392,89.0,,6.7,1460.0,en,/z3QtDJam7FsRqD9z6WvmQBa7Jxm.jpg,/rHWneSNCLJBQw5o8PiqKWb5EZsu.jpg,k1326
139805.0,211076.0,Bad Turn Worse,2014.0,Thriller|Crime|Drama,Three teenage friends get in way over their head when they cross a down-home crime syndicate. They hope to make a break for it and escape their dead-end existence in a cotton-mill town but get sucked into the seedy underbelly of organized crime when one of them steals from the wrong man.,3.339,91.0,,5.5,55.0,en,,/hDuYlLFSkYO2ex8k5GfYXJnibf6.jpg,k9826
139807.0,313788.0,Onda de Fogo,2014.0,Thriller|Ação|Ficção científica,"Eve Adams criou Helios, uma poderosa fonte de energia. Mas quando a tecnologia é usada sem os devidos cuidados, a vida no planeta é colocada em risco, e apenas ela poderá reverter a situação.",4.199,90.0,,4.4,24.0,en,,/kgZe0zeTosBhXDA3SizXtKhVk1E.jpg,
139835.0,304613.0,Massacre no Deserto,2014.0,Terror,"Uma lenda diz que uma família matava pessoas e as devorava até que um dia a população local se revoltou e fez justiça. Em busca de uma aventura ou provas de que a tal lenda pode ter um fundo de verdade, quatro amigos decidem fazer uma viagem para o interior da Austrália e explorar o lugar onde tudo aconteceu.",5.011,93.0,,4.8,71.0,en,/gHDhln6NUJXWZ4h9t1lhl64HHsT.jpg,/kTYBbY9AvbpNdcKEBcK5OwEu72H.jpg,k6259|k10714|k13006
139871.0,267091.0,A Year in Champagne,2014.0,Documentary,"The exploding cork. Endless tiny bubbles floating up and up in the glass. An indulgence. A celebration. A seduction. A triumph. This is the essence of Champagne, isn’t it?  But it’s not just bubbles in a glass that makes the wine, or the mystique. Only sparkling wine produced within the boundaries of the Champagne region is truly “Champagne.” At first glance, the region is not an obvious source of romance. Champagne’s history is grim and bloody, swept by war and destruction from Attila the Hun to the filthy trenches of WWI and the Nazi depredations of WWII. The environment for winemaking is desperately hard — northerly latitude, chalky soil, copious rain, frost, rot. Yet it’s these difficulties that help make the wine unique.",0.921,82.0,Discover the Intoxicating Story Behind the World's Most Famous Wine.,6.6,8.0,en,,/stXg5jARWdkdeObIqiNnl7yz56Y.jpg,
140092.0,264480.0,Meet Me There,2014.0,Drama|Horror|Thriller,"After several years of sexual dysfunction, Ada and her boyfriend, Calvin travel to her hometown in rural Oklahoma in hopes of piecing together her fragmented childhood memories. They find their answers, but can they find their way back home?",2.425,93.0,Going home to stay.,3.7,16.0,en,/m1nozoDm0isZjtY70P31wm5s4Gw.jpg,/zJza8AjIba8C5d6DdK7TBlVf0CZ.jpg,
140150.0,297098.0,Chelsea Handler: Uganda Be Kidding Me Live,2014.0,Comedy,"A culmination of Chelsea Handler's stand-up comedy tour in support of her fourth New York Times #1 Bestseller, Uganda Be Kidding Me.",3.812,71.0,"I've decided to go on tour and support my new book, Uganda Be Kidding Me. I think we all know how much I love the sound of my own voice!",6.4,33.0,en,,/mJMJ8sWeaw5KHwvdCJY4xxQ6Uvk.jpg,k9716
140156.0,289933.0,The Truth About Webcam Girls,2014.0,Documentary,A documentary that follows three women who perform via webcam to paying customers.,1.27,57.0,,6.3,9.0,en,,/gxswyIF1IP3DxUibYUfPqruUhQr.jpg,
140184.0,295723.0,Kingdom Come,2014.0,Horror,A group of strangers wake up in an abandoned hospital to find themselves stalked by a supernatural force with sinister intentions.,3.874,99.0,,4.7,46.0,en,,/17ZFwfA92kXR6wD9QlpLDfopvSF.jpg,
140218.0,261047.0,P-51 Dragon Fighter,2014.0,Action|Science Fiction|Fantasy,"As World War Two rages on, the allies are about to push the Nazis out of North Africa. That's when the Nazis turn up the heat, unleashing their secret Weapon: DRAGONS!!! The allies quickly lose ground to the ancient monster, and are close to complete annihilation when the Allies put together a group of special fighter-pilots, specially trained to fight a beast everyone thought was a myth.",4.894,84.0,,4.9,29.0,en,/1RtDpUTcEd2bDwu7CDK2HIxda9j.jpg,/tFI5QeQK2JnqFpqW2ylwhoHODfl.jpg,k12554
140261.0,277847.0,Set Fire to the Stars,2014.0,Drama|History,"An aspiring poet in 1950s New York has his ordered world shaken when he embarks on a week-long retreat to save his hell raising hero, Dylan Thomas.",3.356,97.0,Never Meet Your Heroes,5.8,22.0,en,,/g4fKHifPZHUydrrySxhtyOvhy5L.jpg,
140311.0,302502.0,Pervert Park,2014.0,Crime|Documentary,"Florida Justice Transitions is home to 120 convicted sex offenders. Like in many other U.S. states, sex offenders are not allowed to live within 1000 feet of places frequented by children. Because of this, many sex offenders live under bridges or in woods – or in the trailer park Florida Justice Transitions – known as Pervert Park. The crimes committed by the residents range from simple misdemeanors to horrendous acts unbearable to contemplate.",1.925,77.0,,7.0,22.0,en,,/id6TjAtNFtTAzEJjgFsbIk1rAS5.jpg,
140341.0,286192.0,Lava,2014.0,Animação|Família,"Inspirado pela beleza isolada das ilhas tropicais e pela sedução explosiva dos vulcões oceânicos, Lava é uma história de amor musical que se passa durante milhões de anos.",7.017,7.0,,7.4,859.0,en,/7cdsVkbs7tAuZJwJRYb65dN5kMv.jpg,/SAYI5SHLGbMSY3vApWRbpgqErn.jpg,
140633.0,262897.0,Another World,2014.0,Documentary,"A feature documentary about the journey of mankind to discover our true force and who we truly are. It is a quest through science and consciousness, individual and planetary, exploring our relationships with ourselves, the world around us and the universe as a whole.",0.6,63.0,,6.0,2.0,en,,/oAjB7ZU3TfZrpwtTZseSHextWfD.jpg,
140719.0,298078.0,Ruined Heart: Another Love Story Between a Criminal & a Whore,2014.0,Crime|Music|Romance,"A merciless hit man rescues a prostitute from a violent incident in a Philippine slum before the two take flight.  Though Khavn, a standard-bearer of the digital age in the Philippines, has already established himself as a director of countless films, he is also an accomplished poet and musician. The bewildering visuals and punk-opera soundtrack expertly convey a world that extends far beyond the dialogue. As the story unfolds, a poetic sentiment wafts out of the chaos, signaling a collision of the director’s many talents.",1.914,73.0,"When violence is the only life you know, will love save you or just unravel everything?",6.4,12.0,en,/uNOiIoffsOFz99Jd51fE8eIvbaw.jpg,/1LnPqFRqeEtIYokPVW0YavVhDHR.jpg,
140773.0,251471.0,A LEGO Brickumentary,2014.0,Documentary|Family,A look at the global culture and appeal of the LEGO building-block toys.,8.912,93.0,"If you thought you knew the world of Lego, YOU DON'T KNOW BRICK!",5.8,99.0,en,/oAiqaBzPB3wsfvplA4PHpaNpB9n.jpg,/gMAH2hrEOg6jMcx5PmRJTXMihPI.jpg,
140791.0,260372.0,Bermuda Tentacles,2014.0,Science Fiction,"After Air Force One goes down during a storm over the Bermuda Triangle, the United States Navy is dispatched to find the escape pod holding the President. A giant monster beneath the ocean awakens and attacks the fleet.",62.826,126.0,,4.1,50.0,en,/l9PA7TICMVOyVuXDYN5Nz8SxwcV.jpg,/3pJn8rURnQIEyFHk2spT5YMjGGP.jpg,k9951
140840.0,216580.0,Savaged,2014.0,Action|Drama|Horror|Thriller,"After thugs brutalize a deaf-mute woman, the spirit of an Apache warrior takes over her lifeless body and sets out on a bloodthirsty quest for revenge.",7.085,91.0,They took her life. She'll take her revenge.,6.5,134.0,en,/mNlaTEn7sgUFY2UEqZuYb91fVhP.jpg,/g0TOpspnq4zgg8oVwXr4Z9A0I5E.jpg,
140850.0,258284.0,Um Passado Sombrio,2014.0,Thriller|Drama|Crime|Mistério,"Ainda assombrada por um caso de desaparecimento não solucionado que resultou em um homicídio infantil oito anos atrás, a Inspetora Nancy Porter (Elizabeth Banks) tem novamente em mãos a investigação do sumiço de uma criança. Ronnie (Dakota Fanning) e Alice (Danielle Macdonald), culpadas pelo crime antigo, acabaram de sair do centro de detenção juvenil e são as principais suspeitas. Junto com seu paceiro (Nate Parker), Nancy corre contra o tempo para que a história não se repita.",26.583,93.0,Não Desvie o Olhar Nem por um Segundo,6.1,255.0,en,/zwOBEDe1keaJfU2ap8MzKjLct0L.jpg,/wo5ruifvPoh96NCVEC7Dow4Hbec.jpg,k818|k1930
140856.0,274899.0,Inner Demons,2014.0,Thriller|Horror|Mystery,"INNER DEMONS follows an 'Intervention'-style reality show crew that films an episode about a sixteen-year old girl, a former A-student, who is fighting addiction but may in fact be suffering from something even more destructive: demonic possession. The movie is an inquiry into the truth about her - with symptoms that straddle the disturbing and scary intersection between insanity, addiction and true possession.",8.144,85.0,Exorcise caution.,5.1,59.0,en,/opo0CKGalp6vnM7UeNofw9MqBib.jpg,/cnZAp5ZmVbPa6arsQ8VmY02QYli.jpg,k6152|k9712
140868.0,261036.0,Segundas Intenções,2014.0,Família|Comédia|Drama,"Tobi Powell (Patrick Stewart), experiente professor de dança da prestigiosa Juilliard, aceita conceder entrevista a Lisa (Carla Gugino), acadêmica de Seattle que está escrevendo uma dissertação sobre a dança em Nova York na década de 1960. Conforme as conversas avançam, segredos do passado vão sendo revelados e as segundas intenções do encontro vêm à tona.",3.384,90.0,,6.1,33.0,en,,/4DpIWptBtqyeZD1mNS25N1XeZgI.jpg,
140872.0,268917.0,The Past Is a Grotesque Animal,2014.0,Documentary|Music,"A personal, accessible look at an artist - Kevin Barnes, frontman of the endlessly versatile indie pop band of Montreal - whose pursuit to make transcendent music at all costs drives him to value art over human relationships. As he struggles with all of those around him, family and bandmates alike, he's forced to reconsider the future of the band, begging the question - is this really worth it?",3.373,77.0,,6.2,5.0,en,,/wdvK5u5rP0KGMR8uIu2eSv3Z1zQ.jpg,
140876.0,262782.0,Do Lado de Fora,2014.0,Comédia,"Rodrigo e Mauro são dois adolescentes gays, que decidem ir pela primeira vez à Parada LGBT de São Paulo. Eles têm a companhia do tio de Mauro, Vicente, um executivo solteiro e também homossexual. Apesar de se divertirem no evento, eles presenciam uma cena de agressão homofóbica, e socorrem a vítima, Roger, um homem casado cuja esposa está grávida. Quando os quatro se reúnem, eles decidem fazer um pacto para saírem do armário em menos de um ano.  Um grupo de amigos fazem um pacto juntos para sair do armário depois que um deles é agredido durante de São Paulo Gay Parade.",2.965,92.0,,6.7,12.0,pt,/pVogBYS2zmMXqaz4vSt3yV6oYb8.jpg,/u0SYoZWIgOkON4xX60VojZ54wqC.jpg,
140958.0,256836.0,Next Goal Wins,2014.0,Documentary,"An inspirational story about the power of hope in the face of seemingly insurmountable odds, and an object lesson in what it really means to be a winner in life.",3.306,97.0,Without A Win. But Never Without Hope.,7.4,33.0,en,,/2I0sGuLJ8vuwrQWU90mLZBtaC00.jpg,
141036.0,274820.0,A Corrida da Superação,2014.0,Drama,"Drew Jacobs (Kelly Blatz) é um adolescente marginalizado que procura desesperadamente por uma saída, para não fazer as escolhas erradas na vida, como seu irmão Wes (Cam Gigandet). Seu destino acaba se cruzando com o de um velho e recluso treinador de atletismo Coleman (Richard Jenkins), que vive zangado com o mundo ao redor. Uma inesperada ligação se forma entre os dois e, com muita dificuldade, eles devem juntar forças para salvar um ao outro. Mas uma tragédia pode afetar o plano dos dois.",4.94,96.0,A corrida mais difícil é contra você mesmo.,6.0,58.0,en,/rxesxBpjrVVApJ06YPLztp0cshj.jpg,/6II3CqQQwN2HgP2lFjStLpMOm8n.jpg,
141052.0,336251.0,California City,2014.0,Drama|Documentary,"The films follows a man through the post apocalyptic environment of the housing crisis in the Mojave Desert. His job is to rid the pools of foreclosed homes of unwanted pests. On the road through this isolated region, he reflects on alternative ways of living and finds himself in his own solitude. CALIFORNIA CITY is a hybrid film which fluidly crosses the borders between fiction, documentary and essay. The form reflects the narrator's state of mind through feature film elements and an impressionistic use of images, photos and narration.",0.656,84.0,,6.8,2.0,en,/3Ps3S6qhNTm9AcArhH3rBFEoWte.jpg,/6YkFihkevSIhBnl7OBENVU7EN7a.jpg,
141129.0,264569.0,Dave Attell: Road Work,2014.0,Comedy,2014 standup special originally aired on Comedy Central.,1.173,42.0,,6.7,9.0,en,,/oGIRFiFVXgKCjdg4hu2NzyjauZx.jpg,k9716
141311.0,257447.0,A Revanche,2014.0,Ação|Drama,"Michael Shaw (Cody Hackman) é um prodígio lutador de artes marciais. Ele precisa fazer serviço comunitário em uma escola de karatê para cumprir uma sentença. Ele encontra o homem que matou seus pais dez anos antes, durante uma luta de MMA. Ele decide vingar-se entrando na competição para lutar com o assassino de sua família.",18.411,105.0,,5.9,43.0,en,/9Rhe1vlm6FMQvGCt3ak8dDQFiH.jpg,/uspKoc9GfZTJ6kpCYYEcijK3W0i.jpg,
141317.0,299359.0,The Cabining,2014.0,Thriller|Horror,"Todd and Bruce head to a remote artists retreat to pen a horror script. After they arrive, they find the perfect script when other artists are killed off in gruesome ways.",2.933,83.0,,5.8,8.0,en,,/kRb1t03DpApNSXtQQnKCqCkQnjo.jpg,
141412.0,253155.0,We Come as Friends,2014.0,Documentary,"As war-ravaged South Sudan claims independence from North Sudan and its brutal President, Omar al-Bashir, a tiny, homemade prop plane wings in from France. It is piloted by eagle-eyed documentarian Hubert Sauper, who is mining for stories in a land trapped in the past but careening toward an apocalyptic future.",66.841,110.0,,6.7,13.0,en,/nJM2iNxfdJBnNj3Xs6I1sSqs98g.jpg,/alYFXG1o0Z6rCz7Fh5t2iyBYbw8.jpg,
141428.0,285860.0,Guidance,2014.0,Comedy,"Fabricating credentials to score a last-ditch job as a high school guidance counsellor, a boozing, drug-addled former child star becomes an improbable hit with his students by dispensing the worst advice possible, in this hilarious reprobate comedy from writer-director-star Pat Mills.",3.834,83.0,,5.9,24.0,en,/OpzGmy52Rxh1fQ0RvD6tAL4z5Q.jpg,/i9NhjOL5HWNKFHII1b7iOCFD6ak.jpg,
141468.0,259999.0,Keep On Keepin’ On,2014.0,Documentary,"Eighty-nine year old trumpeting legend Clark Terry has mentored jazz wonders like Miles Davis and Quincy Jones, but Terry’s most unlikely friendship is with Justin Kauflin, a 23-year-old blind piano player with uncanny talent, but debilitating nerves. As Justin prepares for the most pivotal moment in his budding career, Terry’s ailing health threatens to end his own.",1.61,86.0,Their love of music inspired the friendship of a lifetime.,7.1,13.0,en,,/ltyCdaOsv9UwmYUi2uP3DETZdLd.jpg,
141501.0,293828.0,Starve,2014.0,Thriller|Horror,"While researching an urban legend on feral children, three friends find themselves trapped in an abandoned high school, where they are confronted with an evil more sinister than the legend itself.",2.191,98.0,Eat. Prey. Kill.,4.8,21.0,en,,/1aItXMUL5gJtWglcq4dTnPCyF2u.jpg,
141513.0,253255.0,Fort Tilden,2014.0,Comedy,"Twenty-something Brooklynites Allie and Harper are directionless, privileged, and just a tiny bit damaged. All they want is to get to the beach, where a drug-fueled afternoon with cute boys awaits them. Alas, the journey becomes needlessly complicated, as the girls’ bike ride from Williamsburg to Fort Tilden Beach is littered with a barrage of unfriendly circumstances and the realization that their life skills are more limited than they should be.",3.917,95.0,,5.2,30.0,en,/b4pL7cgFrFec47XaoERS56CU3fg.jpg,/fhm3SFtrcyzA1rGT00OnOeZ4WDF.jpg,
141646.0,287241.0,The Unauthorized Saved by the Bell Story,2014.0,TV Movie|Drama|Comedy,"The Unauthorized Saved by the Bell Story delves into the experiences of six unknown young actors placed into the Hollywood spotlight, exposing the challenges of growing up under public scrutiny.",4.428,88.0,,5.1,34.0,en,/bBnbgr3sgolFvCULmElbGwDa6Wl.jpg,/ufiSF5HWHWCIhYBf5jj3LaiwCyq.jpg,
141650.0,253333.0,Soul Boys of the Western World,2014.0,Documentary|Music,"A journey through the 1980s and beyond; the story of a band, an era and how one small gathering of outsiders in London shaped the entire world’s view of music and fashion. The film is not only a fascinating, often hard-hitting social and cultural document of the time, but a brutally honest story of how friendships can be won, lost and ultimately regained.",2.798,102.0,Spandau Ballet: The Movie,6.0,16.0,en,/pucjrwL0tArV9USS1JDOhFVrA9s.jpg,/3YrIVXeUyVDY4jy2NxHck7HoFTy.jpg,
141698.0,285841.0,Elephant Song,2014.0,Drama|Mistério,"Michael (Xavier Dolan) faz um tratamento psiquiátrico com o Dr. Lawrence (Colm Feore), que tenta desvendar o complexo mundo de mentiras criado por seu paciente. O médico desaparece de um hospital que recentemente fora alvo de escândalos. Dr. Toby Green (Bruce Greenwood) ajuda na investigação do caso.Ele está certo de que Michael está envolvido no caso. A enfermeira Susan Peterson (Catherine Keener) aconselha Green sobre Michael, pois ela é quem está mais próxima do paciente. Michael se domonstra uma pessoa extremamente inteligente e manipuladora.",6.938,110.0,,7.2,112.0,en,/okfAJqCLPodrlUpAi2g15pUlVNh.jpg,/qz5Lay32YWZ8Mof4dEGizMGhVYz.jpg,
141710.0,253253.0,Animals,2014.0,Drama,"ANIMALS tells the story of Jude and Bobbie: a young couple that exist somewhere between homelessness and the fantasy of their imaginations. Though they masterfully con and steal in an attempt to stay one step ahead of their addiction, they are ultimately forced to face the reality of their situation when one of them gets hospitalized.",3.2,90.0,,5.8,18.0,en,/msTXIFjyr9EOncRvTHGoZ1qdXpz.jpg,/2mwMeQ5SEmw1cEUBVYEtP3helTo.jpg,
141722.0,343289.0,I Am Evel Knievel,2014.0,Documentary,"I Am Evel Knievel features footage of Evels greatest jumps, including the seminal Snake River Canyon and Caesars Palace jumps. The film also showcases Knievels rise from a small town rebel in Butte, Montana, to a cultural icon whose rise to superstardom was built on nerves of steel and the ability to get up and do it again no matter the severity of the fall. He lived life like every day was his last, which led to a tumultuous life filled with stunts no man would ever dream of, encompassing meteoric success, wild hubris, egomaniacal mistakes, and ultimately redemption. The documentary combines original exclusive interviews with archival footage of this larger-than-life character to tell Knievels incredible story. Among those featured include Matthew McConaughey, Kid Rock, Michelle Rodriguez, Guy Fieri, Robbie Maddison and family members including sons Kelly and Robbie, and former wives Linda Knievel and Krystal Kennedy-Knievel.",3.673,94.0,,6.3,10.0,en,/gJjLfCkrnO0am16QorXD589NXXq.jpg,/wVSkmMh3HtGmFz3E2rTh6cwpWns.jpg,
141737.0,238398.0,Grantham and Rose,2014.0,Comedy|Drama,"When a petty crime thrusts him into the company of a feisty eighty-one-year-old African-American woman named Rose Price, Grantham and Rose push the boundaries of their relationship, their lives, and what it means to love, as they take a road trip back to their roots.",1.115,90.0,,5.6,5.0,en,/1KTH7AordILqExIZC6qJhUxrLxE.jpg,/nH4u52R8B6NoE9ZED2reyOoKkFL.jpg,
141751.0,224894.0,The Man Whose Mind Exploded,2014.0,Documentary,"In this ""beautifully intimate and utterly unique piece of cinema"", Toby Amies crosses the line between filmmaker and carer, trying to cope with the strange and hilarious world view of the fragile eccentric, Drako Zarharzar. A love story.  Drako Oho Zaraharzar can remember modeling for Salvador Dali and hanging out with The Stones. But he can’t remember yesterday.  Following a severe head injury, Drako Zaraharzar suffers from terrible memory loss, he can access memories from before his accident, but can’t imprint new ones. As he puts it, “the recording machine in my head doesn’t work”. Consequently, and as an antidote to depression he chose to live “completely in the now” according to the bizarre mottoes delivered to him whilst in a coma. A film exploring Drako’s urid and exotic back story including work ...",2.96,77.0,,6.6,11.0,en,/vHhuDhXXUkL4VDGl2EAwW2rr8Z0.jpg,/6nQEZKyst21JZosPeT9vjWUDWDC.jpg,k9673
141777.0,322246.0,White Creek,2014.0,Thriller|Drama|Horror,"White Creek is a place from another universe. A place where feudalism remains intact and people struggle to break free from debt. One family must escape the dangers of this decaying society, as the power in their valley changes hands. In the end they are left to decide how to move forward in this universe and the next.",0.6,88.0,,3.0,2.0,en,/gtrV4AFQNP2mHpBRmhCZ0SLUXSa.jpg,/bgZUY8tUpWF7e8jrPKS0AYVdTVV.jpg,
